itar,ihad,X_min,X_max,Q_min,Q_max,Z_min,Z_max,PhPerp_min,PhPerp_max,AUT
1,1,0.375000,0.500000,8.875000,10.000000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.375000,0.500000,8.875000,10.000000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.375000,0.500000,8.875000,10.000000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.375000,0.500000,8.875000,10.000000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.375000,0.500000,8.875000,10.000000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,1.000000,2.125000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,2.125000,3.250000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,3.250000,4.375000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,4.375000,5.500000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,5.500000,6.625000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,6.625000,7.750000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,7.750000,8.875000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.500000,0.625000,8.875000,10.000000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,1.000000,2.125000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,2.125000,3.250000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,3.250000,4.375000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,4.375000,5.500000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,5.500000,6.625000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,6.625000,7.750000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,7.750000,8.875000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.625000,0.750000,8.875000,10.000000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,1.000000,2.125000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,2.125000,3.250000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,3.250000,4.375000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,4.375000,5.500000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,5.500000,6.625000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,6.625000,7.750000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,7.750000,8.875000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.750000,0.875000,8.875000,10.000000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,1.000000,2.125000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,2.125000,3.250000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,3.250000,4.375000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,4.375000,5.500000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,5.500000,6.625000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,6.625000,7.750000,0.666667,1.000000,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.000000,0.333333,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.000000,0.333333,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.000000,0.333333,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.333333,0.666667,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.333333,0.666667,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.333333,0.666667,3.333333,5.000000,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.666667,1.000000,0.000000,1.666667,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.666667,1.000000,1.666667,3.333333,0.000000
1,1,0.875000,1.000000,7.750000,8.875000,0.666667,1.000000,3.333333,5.000000,0.000000
